(1, 887, 90,0.264152), 
(1, 1219, 90,0.322098), 
(1, 913, 90,0.253195), 
(1, 972, 90,0.345541), 
(1, 903, 90,0.258967), 
(1, 850, 90,0.264946), 
(1, 930, 90,0.265519), 
(1, 911, 90,0.239998), 
(1, 990, 90,0.265473), 
(1, 1114, 90,0.305193), 
(1, 915, 90,0.256035), 
(1, 1229, 90,0.324761), 
(1, 869, 90,0.252030), 
(1, 1204, 90,0.437374), 
(1, 1064, 90,0.278015), 
(1, 1064, 90,0.276270), 
(1, 844, 90,0.224019), 
(1, 828, 90,0.231422), 
(1, 1028, 90,0.293110), 
(1, 1209, 90,0.328546), 
(1, 1176, 90,0.325669), 
(1, 893, 90,0.243517), 
(1, 1335, 100,0.441519), 
(1, 1480, 100,0.476391), 
(1, 1342, 100,0.557332), 
(1, 1353, 100,0.457866), 
(1, 1571, 100,0.508517), 
(1, 1176, 100,0.425787), 
(1, 1407, 100,0.447209), 
(1, 1316, 100,0.414352), 
(1, 1069, 100,0.339009), 
(1, 1412, 100,0.473561), 
(1, 1363, 100,0.453741), 
(1, 1196, 100,0.374973), 
(1, 1245, 100,0.431515), 
(1, 1594, 100,0.491436), 
(1, 1608, 100,0.648218), 
(1, 1173, 100,0.391744), 
(1, 1228, 100,0.373505), 
(1, 1751, 100,0.548298), 
(1, 1230, 100,0.399947), 
(1, 1152, 100,0.369535), 
(1, 1395, 100,0.462568), 
(1, 901, 100,0.327554), 
(1, 1252, 100,0.429011), 
(1, 1218, 100,0.412842), 
(1, 1032, 100,0.360886), 
(1, 1363, 100,0.417021), 
(1, 1311, 100,0.430806), 
(1, 1201, 100,0.392262), 
(1, 1337, 100,0.426947), 
(1, 1359, 100,0.535919), 
(1, 1236, 100,0.426999), 
(1, 1141, 100,0.382360), 
(1, 1465, 100,0.463361), 
(1, 1296, 100,0.424541), 
(1, 1063, 100,0.335459), 
(1, 1407, 100,0.463881), 
(1, 1710, 100,0.527296), 
(1, 922, 100,0.317841), 
(1, 1227, 100,0.506597), 
(1, 1466, 100,0.467411), 
(1, 1120, 100,0.384731), 
(1, 1420, 110,0.507051), 
(1, 1857, 110,0.672272), 
(1, 1565, 110,0.637078), 
(1, 1289, 110,0.514106), 
(1, 1889, 110,0.752091), 
(1, 1582, 110,0.601804), 
